cms_certification_number,num_chows_lite,num_chows_mcr,lite_dates,mcr_dates,first_lite_date,first_mcr_date,last_lite_date,last_mcr_date,n_common_exact,n_common_within_1m,match_type,discrepancy_flag,delta_first_months,within_0m,within_1m,jaccard_months,only_in_lite_dates,only_in_mcr_dates
035158,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
035159,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035160,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035164,1,1,2017-06,2017-09,2017-06,2017-09,2017-06,2017-09,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2017-06,2017-09
035165,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035166,2,0,2019-04|2021-11,,2019-04,,2021-11,,0,0,only_lite,1,,False,False,0.0,2019-04|2021-11,
035169,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035171,1,1,2019-02,2019-04,2019-02,2019-04,2019-02,2019-04,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2019-02,2019-04
035172,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035173,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035174,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035175,1,1,2022-06,2022-05,2022-06,2022-05,2022-06,2022-05,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-06,2022-05
035176,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035180,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035183,1,1,2019-02,2019-04,2019-02,2019-04,2019-02,2019-04,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2019-02,2019-04
035189,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035190,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035192,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035193,1,0,2017-03,,2017-03,,2017-03,,0,0,only_lite,1,,False,False,0.0,2017-03,
035196,3,2,2018-11|2019-04|2023-09,2018-11|2023-09,2018-11,2018-11,2023-09,2023-09,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2019-04,
035197,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035199,1,0,2017-03,,2017-03,,2017-03,,0,0,only_lite,1,,False,False,0.0,2017-03,
035201,3,1,2017-03|2018-12|2020-01,2020-01,2017-03,2020-01,2020-01,2020-01,1,1,both_yes_different_months,1,-34.0,True,True,0.3333333333333333,2017-03|2018-12,
035205,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035207,1,0,2017-03,,2017-03,,2017-03,,0,0,only_lite,1,,False,False,0.0,2017-03,
035214,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035216,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035217,2,1,2018-02|2023-09,2018-02,2018-02,2018-02,2023-09,2018-02,1,1,both_yes_different_months,1,0.0,True,True,0.5,2023-09,
035225,3,1,2018-11|2019-04|2023-09,2023-09,2018-11,2023-09,2023-09,2023-09,1,1,both_yes_different_months,1,-58.0,True,True,0.3333333333333333,2018-11|2019-04,
035231,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035232,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035233,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035234,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035240,1,0,2017-06,,2017-06,,2017-06,,0,0,only_lite,1,,False,False,0.0,2017-06,
035241,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035242,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035243,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035244,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
035245,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035247,1,1,2023-03,2023-03,2023-03,2023-03,2023-03,2023-03,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
035249,1,0,2017-02,,2017-02,,2017-02,,0,0,only_lite,1,,False,False,0.0,2017-02,
035250,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035251,2,1,2019-09|2024-02,2019-11,2019-09,2019-11,2024-02,2019-11,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2019-09|2024-02,2019-11
035253,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035254,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035255,2,1,2023-03|2024-04,2023-03,2023-03,2023-03,2024-04,2023-03,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-04,
035256,3,0,2018-04|2020-07,,2018-04,,2020-07,,0,0,only_lite,1,,False,False,0.0,2018-04|2020-07,
035257,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
035258,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035259,0,1,,2020-01,,2020-01,,2020-01,0,0,only_mcr,1,,False,False,0.0,,2020-01
035260,2,1,2021-12|2022-04,2021-09,2021-12,2021-09,2022-04,2021-09,0,0,both_yes_different_months,1,3.0,False,False,0.0,2021-12|2022-04,2021-09
035261,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035262,1,0,2017-02,,2017-02,,2017-02,,0,0,only_lite,1,,False,False,0.0,2017-02,
035263,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035264,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035265,0,1,,2018-12,,2018-12,,2018-12,0,0,only_mcr,1,,False,False,0.0,,2018-12
035266,2,0,2018-07|2021-01,,2018-07,,2021-01,,0,0,only_lite,1,,False,False,0.0,2018-07|2021-01,
035267,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035268,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
035270,3,2,2018-11|2019-04|2023-09,2018-11|2023-09,2018-11,2018-11,2023-09,2023-09,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2019-04,
035272,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035273,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035274,1,0,2019-03,,2019-03,,2019-03,,0,0,only_lite,1,,False,False,0.0,2019-03,
035275,2,0,2019-09|2021-01,,2019-09,,2021-01,,0,0,only_lite,1,,False,False,0.0,2019-09|2021-01,
035276,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035277,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035279,2,0,2021-12|2024-11,,2021-12,,2024-11,,0,0,only_lite,1,,False,False,0.0,2021-12|2024-11,
035280,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
035281,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035282,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
035283,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
035284,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035285,1,0,2024-04,,2024-04,,2024-04,,0,0,only_lite,1,,False,False,0.0,2024-04,
035286,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
035287,2,0,2018-11|2023-12,,2018-11,,2023-12,,0,0,only_lite,1,,False,False,0.0,2018-11|2023-12,
035288,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035289,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035290,2,1,2017-07|2023-08,2023-08,2017-07,2023-08,2023-08,2023-08,1,1,both_yes_different_months,1,-73.0,True,True,0.5,2017-07,
035291,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035292,3,2,2019-05|2022-07|2023-01,2019-05|2022-06,2019-05,2019-05,2023-01,2022-06,1,2,both_yes_different_months,1,0.0,True,True,0.25,2022-07|2023-01,2022-06
035293,1,0,2018-06,,2018-06,,2018-06,,0,0,only_lite,1,,False,False,0.0,2018-06,
035294,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035295,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035296,2,0,2020-02|2024-01,,2020-02,,2024-01,,0,0,only_lite,1,,False,False,0.0,2020-02|2024-01,
035297,1,0,2019-08,,2019-08,,2019-08,,0,0,only_lite,1,,False,False,0.0,2019-08,
035298,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035299,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035300,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035302,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
035303,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045070,2,3,2020-12|2022-01,2015-12|2017-12|2020-12,2020-12,2015-12,2022-01,2020-12,1,1,both_yes_different_months,1,60.0,True,True,0.25,2022-01,2015-12|2017-12
045098,2,3,2019-01|2021-04,2016-07|2019-01|2021-04,2019-01,2016-07,2021-04,2021-04,2,2,both_yes_different_months,1,30.0,True,True,0.6666666666666666,,2016-07
045125,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045134,1,2,2019-11,2015-11|2020-01,2019-11,2015-11,2019-11,2020-01,0,0,both_yes_different_months,1,48.0,False,False,0.0,2019-11,2015-11|2020-01
045135,1,2,2019-11,2018-09|2020-01,2019-11,2018-09,2019-11,2020-01,0,0,both_yes_different_months,1,14.0,False,False,0.0,2019-11,2018-09|2020-01
045138,2,3,2020-12|2022-01,2015-12|2017-12|2020-12,2020-12,2015-12,2022-01,2020-12,1,1,both_yes_different_months,1,60.0,True,True,0.25,2022-01,2015-12|2017-12
045139,0,1,,2015-12,,2015-12,,2015-12,0,0,only_mcr,1,,False,False,0.0,,2015-12
045140,1,3,2019-11,2015-11|2018-09|2020-01,2019-11,2015-11,2019-11,2020-01,0,0,both_yes_different_months,1,48.0,False,False,0.0,2019-11,2015-11|2018-09|2020-01
045142,1,2,2022-03,2017-12|2022-03,2022-03,2017-12,2022-03,2022-03,1,1,both_yes_different_months,1,51.0,True,True,0.5,,2017-12
045143,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045144,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
045146,2,4,2019-01|2021-04,2016-03|2016-04|2019-01|2021-04,2019-01,2016-03,2021-04,2021-04,2,2,both_yes_different_months,1,34.0,True,True,0.5,,2016-03|2016-04
045147,2,0,2020-07|2022-01,,2020-07,,2022-01,,0,0,only_lite,1,,False,False,0.0,2020-07|2022-01,
045148,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045149,1,0,2020-07,,2020-07,,2020-07,,0,0,only_lite,1,,False,False,0.0,2020-07,
045151,2,1,2019-01|2022-01,2019-01,2019-01,2019-01,2022-01,2019-01,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045153,1,0,2024-05,,2024-05,,2024-05,,0,0,only_lite,1,,False,False,0.0,2024-05,
045155,2,1,2019-09|2022-01,2019-09,2019-09,2019-09,2022-01,2019-09,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045157,2,0,2020-07|2022-01,,2020-07,,2022-01,,0,0,only_lite,1,,False,False,0.0,2020-07|2022-01,
045158,2,3,2019-07|2022-03,2015-12|2017-12|2022-03,2019-07,2015-12,2022-03,2022-03,1,1,both_yes_different_months,1,43.0,True,True,0.25,2019-07,2015-12|2017-12
045163,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045165,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045166,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045167,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045168,1,0,2024-12,,2024-12,,2024-12,,0,0,only_lite,1,,False,False,0.0,2024-12,
045170,2,0,2019-03|2022-01,,2019-03,,2022-01,,0,0,only_lite,1,,False,False,0.0,2019-03|2022-01,
045172,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045173,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045176,1,2,2022-07,2015-12|2017-12,2022-07,2015-12,2022-07,2017-12,0,0,both_yes_different_months,1,79.0,False,False,0.0,2022-07,2015-12|2017-12
045177,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045178,0,1,,2023-04,,2023-04,,2023-04,0,0,only_mcr,1,,False,False,0.0,,2023-04
045180,1,1,2019-11,2020-01,2019-11,2020-01,2019-11,2020-01,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2019-11,2020-01
045181,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045182,3,0,2020-12|2022-01,,2020-12,,2022-01,,0,0,only_lite,1,,False,False,0.0,2020-12|2022-01,
045183,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045184,3,2,2020-07|2021-06|2024-08,2020-07|2021-06,2020-07,2020-07,2024-08,2021-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2024-08,
045187,1,1,2022-01,2019-08,2022-01,2019-08,2022-01,2019-08,0,0,both_yes_different_months,1,29.0,False,False,0.0,2022-01,2019-08
045189,1,2,2022-03,2018-12|2022-03,2022-03,2018-12,2022-03,2022-03,1,1,both_yes_different_months,1,39.0,True,True,0.5,,2018-12
045190,3,2,2022-08|2023-08,2015-12|2022-08,2022-08,2015-12,2023-08,2022-08,1,1,both_yes_different_months,1,80.0,True,True,0.3333333333333333,2023-08,2015-12
045191,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
045192,1,3,2022-03,2015-12|2017-12|2022-03,2022-03,2015-12,2022-03,2022-03,1,1,both_yes_different_months,1,75.0,True,True,0.3333333333333333,,2015-12|2017-12
045194,3,2,2018-01|2019-06|2022-01,2016-12|2019-06,2018-01,2016-12,2022-01,2019-06,1,1,both_yes_different_months,1,13.0,True,True,0.25,2018-01|2022-01,2016-12
045195,1,1,2019-11,2020-01,2019-11,2020-01,2019-11,2020-01,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2019-11,2020-01
045196,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045197,1,3,2022-03,2015-12|2017-12|2022-03,2022-03,2015-12,2022-03,2022-03,1,1,both_yes_different_months,1,75.0,True,True,0.3333333333333333,,2015-12|2017-12
045199,2,0,2020-07|2022-01,,2020-07,,2022-01,,0,0,only_lite,1,,False,False,0.0,2020-07|2022-01,
045201,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045202,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045203,1,2,2019-11,2018-09|2020-01,2019-11,2018-09,2019-11,2020-01,0,0,both_yes_different_months,1,14.0,False,False,0.0,2019-11,2018-09|2020-01
045207,2,1,2019-09|2022-01,2019-09,2019-09,2019-09,2022-01,2019-09,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045208,1,0,2024-12,,2024-12,,2024-12,,0,0,only_lite,1,,False,False,0.0,2024-12,
045209,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045211,1,0,2023-03,,2023-03,,2023-03,,0,0,only_lite,1,,False,False,0.0,2023-03,
045212,2,4,2019-01|2021-04,2016-03|2016-04|2019-01|2021-04,2019-01,2016-03,2021-04,2021-04,2,2,both_yes_different_months,1,34.0,True,True,0.5,,2016-03|2016-04
045214,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045216,3,1,2022-01|2022-05|2022-08,2022-05,2022-01,2022-05,2022-08,2022-05,1,1,both_yes_different_months,1,-4.0,True,True,0.3333333333333333,2022-01|2022-08,
045217,1,2,2021-01,2016-02|2020-12,2021-01,2016-02,2021-01,2020-12,0,1,both_yes_different_months,1,59.0,False,True,0.0,2021-01,2016-02|2020-12
045218,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045219,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045220,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045221,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045222,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045227,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045228,1,1,2018-11,2018-11,2018-11,2018-11,2018-11,2018-11,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
045229,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045232,2,4,2019-01|2021-04,2016-03|2016-04|2019-01|2021-04,2019-01,2016-03,2021-04,2021-04,2,2,both_yes_different_months,1,34.0,True,True,0.5,,2016-03|2016-04
045235,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045236,2,1,2019-09|2022-01,2019-09,2019-09,2019-09,2022-01,2019-09,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045239,2,1,2020-07|2022-01,2020-07,2020-07,2020-07,2022-01,2020-07,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045241,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045242,2,1,2018-07|2023-04,2018-06,2018-07,2018-06,2023-04,2018-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2018-07|2023-04,2018-06
045243,2,1,2019-09|2022-01,2019-09,2019-09,2019-09,2022-01,2019-09,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045244,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045245,2,1,2019-09|2022-01,2019-09,2019-09,2019-09,2022-01,2019-09,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045246,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045247,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045248,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045250,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
045254,1,1,2022-06,2022-06,2022-06,2022-06,2022-06,2022-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
045256,2,1,2019-09|2022-01,2019-09,2019-09,2019-09,2022-01,2019-09,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045259,2,3,2019-01|2021-04,2016-03|2016-04|2019-01,2019-01,2016-03,2021-04,2019-01,1,1,both_yes_different_months,1,34.0,True,True,0.25,2021-04,2016-03|2016-04
045266,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045267,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045268,1,0,2023-01,,2023-01,,2023-01,,0,0,only_lite,1,,False,False,0.0,2023-01,
045269,2,4,2020-06|2022-06,2016-04|2020-06|2021-06|2022-06,2020-06,2016-04,2022-06,2022-06,2,2,both_yes_different_months,1,50.0,True,True,0.5,,2016-04|2021-06
045270,2,1,2019-09|2022-01,2019-09,2019-09,2019-09,2022-01,2019-09,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045271,2,1,2018-04|2018-08,2018-08,2018-04,2018-08,2018-08,2018-08,1,1,both_yes_different_months,1,-4.0,True,True,0.5,2018-04,
045275,3,2,2018-10|2021-02|2022-03,2018-10|2021-03,2018-10,2018-10,2022-03,2021-03,1,2,both_yes_different_months,1,0.0,True,True,0.25,2021-02|2022-03,2021-03
045277,1,0,2023-03,,2023-03,,2023-03,,0,0,only_lite,1,,False,False,0.0,2023-03,
045280,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045284,2,1,2019-09|2022-01,2019-09,2019-09,2019-09,2022-01,2019-09,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045287,1,1,2017-01,2017-01,2017-01,2017-01,2017-01,2017-01,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
045288,2,2,2017-06|2021-07,2017-08|2021-07,2017-06,2017-08,2021-07,2021-07,1,1,both_yes_different_months,1,-2.0,True,True,0.3333333333333333,2017-06,2017-08
045289,1,0,2024-12,,2024-12,,2024-12,,0,0,only_lite,1,,False,False,0.0,2024-12,
045290,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045295,1,1,2018-07,2018-07,2018-07,2018-07,2018-07,2018-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
045297,1,2,2018-11,2000-01|2018-11,2018-11,2000-01,2018-11,2018-11,1,1,both_yes_different_months,1,226.0,True,True,0.5,,2000-01
045300,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045301,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045302,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045303,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045304,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045305,2,0,2020-07|2022-01,,2020-07,,2022-01,,0,0,only_lite,1,,False,False,0.0,2020-07|2022-01,
045306,1,1,2021-08,2021-08,2021-08,2021-08,2021-08,2021-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
045308,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045311,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045312,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045313,1,1,2018-07,2018-06,2018-07,2018-06,2018-07,2018-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2018-07,2018-06
045314,1,2,2018-02,2016-10|2018-02,2018-02,2016-10,2018-02,2018-02,1,1,both_yes_different_months,1,16.0,True,True,0.5,,2016-10
045315,2,2,2018-11|2021-01,2000-01|2018-11,2018-11,2000-01,2021-01,2018-11,1,1,both_yes_different_months,1,226.0,True,True,0.3333333333333333,2021-01,2000-01
045317,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045318,2,1,2021-10|2022-06,2022-08,2021-10,2022-08,2022-06,2022-08,0,0,both_yes_different_months,1,-10.0,False,False,0.0,2021-10|2022-06,2022-08
045321,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045322,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045323,2,1,2018-07|2023-04,2018-06,2018-07,2018-06,2023-04,2018-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2018-07|2023-04,2018-06
045326,1,1,2018-07,2018-06,2018-07,2018-06,2018-07,2018-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2018-07,2018-06
045327,1,0,2017-01,,2017-01,,2017-01,,0,0,only_lite,1,,False,False,0.0,2017-01,
045332,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045334,2,3,2019-01|2021-04,2016-06|2019-01|2021-04,2019-01,2016-06,2021-04,2021-04,2,2,both_yes_different_months,1,31.0,True,True,0.6666666666666666,,2016-06
045337,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045338,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045339,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045340,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045341,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045342,1,1,2022-06,2022-06,2022-06,2022-06,2022-06,2022-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
045343,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045345,2,5,2019-01|2021-04,2015-11|2016-03|2016-04|2019-01|2021-06,2019-01,2015-11,2021-04,2021-06,1,1,both_yes_different_months,1,38.0,True,True,0.16666666666666666,2021-04,2015-11|2016-03|2016-04|2021-06
045346,2,3,2018-09|2022-06,2018-09|2019-09|2022-06,2018-09,2018-09,2022-06,2022-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,,2019-09
045348,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045350,1,3,2022-07,2015-12|2017-12|2022-06,2022-07,2015-12,2022-07,2022-06,0,1,both_yes_different_months,1,79.0,False,True,0.0,2022-07,2015-12|2017-12|2022-06
045351,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045352,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045353,2,0,2020-10|2022-01,,2020-10,,2022-01,,0,0,only_lite,1,,False,False,0.0,2020-10|2022-01,
045354,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045356,1,0,2018-06,,2018-06,,2018-06,,0,0,only_lite,1,,False,False,0.0,2018-06,
045357,1,3,2022-03,2015-12|2017-12|2022-03,2022-03,2015-12,2022-03,2022-03,1,1,both_yes_different_months,1,75.0,True,True,0.3333333333333333,,2015-12|2017-12
045358,2,1,2019-01|2022-01,2019-01,2019-01,2019-01,2022-01,2019-01,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
045359,2,4,2019-01|2021-04,2016-03|2016-04|2019-01|2021-04,2019-01,2016-03,2021-04,2021-04,2,2,both_yes_different_months,1,34.0,True,True,0.5,,2016-03|2016-04
045361,1,0,2023-01,,2023-01,,2023-01,,0,0,only_lite,1,,False,False,0.0,2023-01,
045363,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045364,0,1,,2016-09,,2016-09,,2016-09,0,0,only_mcr,1,,False,False,0.0,,2016-09
045366,1,2,2018-11,2000-01|2018-11,2018-11,2000-01,2018-11,2018-11,1,1,both_yes_different_months,1,226.0,True,True,0.5,,2000-01
045367,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045369,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045370,1,1,2020-09,2020-12,2020-09,2020-12,2020-09,2020-12,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-09,2020-12
045371,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045372,3,2,2019-01|2021-04|2023-01,2019-01|2021-04,2019-01,2019-01,2023-01,2021-04,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2023-01,
045373,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045374,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045376,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045377,2,0,2019-02|2022-01,,2019-02,,2022-01,,0,0,only_lite,1,,False,False,0.0,2019-02|2022-01,
045378,1,1,2018-06,2019-06,2018-06,2019-06,2018-06,2019-06,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2018-06,2019-06
045379,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045380,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045381,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045382,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
045383,2,2,2021-04|2022-06,2021-04|2022-06,2021-04,2021-04,2022-06,2022-06,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
045384,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045385,2,4,2019-01|2021-04,2016-03|2016-04|2019-01|2021-04,2019-01,2016-03,2021-04,2021-04,2,2,both_yes_different_months,1,34.0,True,True,0.5,,2016-03|2016-04
045386,2,1,2022-01|2022-06,2022-08,2022-01,2022-08,2022-06,2022-08,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2022-01|2022-06,2022-08
045387,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
045390,4,1,2018-01|2022-01|2022-06|2022-08,2022-08,2018-01,2022-08,2022-08,2022-08,1,1,both_yes_different_months,1,-55.0,True,True,0.25,2018-01|2022-01|2022-06,
